Local_ID,Grade_Level,Raw_Eth_Race,Num_Eth_Race,Eth_W,Eth_H,Eth_B,Eth_O,Economic_Disadvantage,English_Learner,Special_Ed,Gifted_Talented,Number_Discipline_Incidents,YN_Discipline,Num_Gender,Num_Campus_Name,CheetoMS1,PizzaMS2,TunaMS3,MustardMS4,WatermelonMS5,Math_Avg,ELA_Avg,Math_Pass,ELA_Pass
3018,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,85,92,1,1
3019,6,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,76,86,1,1
3020,8,H,2,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,74,83,1,1
3021,6,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,88,90,1,1
3022,7,H,2,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,76,67,1,0
3023,6,T,5,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,75.5,87,1,1
3024,8,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,94,96,1,1
3025,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,80.5,92.5,1,1
3026,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,88.5,94.5,1,1
3027,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,81.5,85.5,1,1
3028,6,W,1,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,75.5,83.5,1,1
3029,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,83.5,93.5,1,1
3030,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,88.5,86.5,1,1
3031,7,H,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,85.5,84,1,1
3032,8,A,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,99,91.5,1,1
3033,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,84,86.5,1,1
3034,8,H,2,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,87.5,80,1,1
3035,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,92.5,84,1,1
3036,6,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,80.5,84.5,1,1
3037,8,H,2,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,89.5,92.5,1,1
3038,8,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,71,71,1,1
3039,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,87,95,1,1
3040,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,88,83.5,1,1
3041,8,H,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,84,78,1,1
3042,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,77,83.5,1,1
3043,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,95,89.5,1,1
3044,8,H,2,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,97,95.5,1,1
3045,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,76,85,1,1
3046,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,83.5,89.5,1,1
3047,7,A,4,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,94.5,92,1,1
3048,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,95,91,1,1
3049,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,89.5,88,1,1
3050,6,W,1,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,92,88,1,1
3051,8,T,5,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,83.5,83.5,1,1
3052,6,B,3,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,85.5,86.5,1,1
3053,6,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,89.5,89.5,1,1
3054,6,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,74,88.5,1,1
3055,6,W,1,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,86,88,1,1
3056,6,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,90,91,1,1
3057,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,73,74.5,1,1
3058,8,H,2,0,1,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,95.5,92,1,1
3059,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,86.5,88.5,1,1
3060,8,B,3,0,0,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,98.5,95,1,1
3061,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,73.5,93.5,1,1
3062,8,A,4,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,97,88.5,1,1
3063,8,A,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,83.5,94,1,1
3064,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,80.5,74.5,1,1
3065,8,B,3,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,95.5,95.5,1,1
3066,6,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,92,96,1,1
3067,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,94,85.5,1,1
3068,6,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,84,86.5,1,1
3069,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,79.5,90,1,1
3070,6,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,86,93,1,1
3071,7,W,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,83.5,72.5,1,1
3072,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,77,83.5,1,1
3073,8,W,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,72.5,83.5,1,1
3074,8,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,87,83.5,1,1
3075,6,H,2,0,1,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,86.5,91.5,1,1
3076,8,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,95,94,1,1
3077,7,W,1,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,1,90.5,90,1,1
3078,6,T,5,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,88,91.5,1,1
3079,8,W,1,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,78,83.5,1,1
3080,8,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,95.5,95.5,1,1
3081,8,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,88.5,86,1,1
3082,6,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,95,95,1,1
3083,8,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,94.5,91.5,1,1
3084,6,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,82,83,1,1
3085,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,73,88,1,1
3086,6,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,91,93.5,1,1
3087,6,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,94.5,92.5,1,1
3088,6,H,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,92,89.5,1,1
3089,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,85,91,1,1
3090,6,H,2,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,75,78,1,1
3091,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,81,76,1,1
3092,6,H,2,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,78.5,78.5,1,1
3093,8,H,2,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,77.5,77.5,1,1
3094,6,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,97.5,97,1,1
3095,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,79,88,1,1
3096,6,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,88,91,1,1
3097,8,H,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,77,74.5,1,1
3098,8,W,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,83,81,1,1
3099,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,73,70,1,1
3100,6,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,91,80.5,1,1
3101,6,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,93.5,86.5,1,1
3102,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,83,86,1,1
3103,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,88.5,82.5,1,1
3104,7,T,5,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,85.5,90.5,1,1
3105,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,76.5,76.5,1,1
3106,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,91,88.5,1,1
3107,6,H,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,85.5,82,1,1
3108,7,H,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,79,77,1,1
3109,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,80.5,86.5,1,1
3110,6,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,89,87,1,1
3111,7,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,81.5,75,1,1
3112,7,W,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,84.5,75,1,1
3113,8,B,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,84.5,80.5,1,1
3114,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,90.5,81.5,1,1
3115,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,73.5,81.5,1,1
3116,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,86.5,85.5,1,1
3117,6,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,84,87.5,1,1
3118,7,H,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,87.5,80.5,1,1
3119,6,H,2,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,70,81,1,1
3120,8,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,73,67,1,0
3121,8,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,78,82.5,1,1
3122,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,83,91.5,1,1
3123,7,H,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,84.5,78,1,1
3124,8,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,94.5,89.5,1,1
3125,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,87.5,90.5,1,1
3126,7,W,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,75,63.5,1,0
3127,8,B,3,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,75,78,1,1
3128,8,H,2,0,1,0,0,1,1,0,0,0,0,0,4,0,0,0,1,0,51,81.5,0,1
3129,8,W,1,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,70.5,74,1,1
3130,6,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,85,88.5,1,1
3131,6,A,4,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,95.5,95,1,1
3132,7,B,3,0,0,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,87,94.5,1,1
3133,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,86,88.5,1,1
3134,7,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,85,86,1,1
3135,6,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,88.5,94.5,1,1
3136,7,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,88,85.5,1,1
3137,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,94,88,1,1
3138,6,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,91,92.5,1,1
3139,6,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,80,89.5,1,1
3140,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,94.5,92,1,1
3141,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,90.5,93.5,1,1
3142,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,92.5,83,1,1
3143,6,A,4,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,94.5,94,1,1
3144,7,A,4,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,95,94.5,1,1
3145,7,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,78,80,1,1
3146,7,W,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,82,80,1,1
3147,7,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,97.5,87,1,1
3148,6,H,2,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,87.5,84.5,1,1
3149,6,A,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,80,91,1,1
3150,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,76,79,1,1
3151,6,A,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,77.5,87,1,1
3152,8,H,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,75,85,1,1
3153,7,W,1,1,0,0,0,1,0,1,0,0,0,1,5,0,0,0,0,1,72,71,1,1
3154,8,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,88.5,82.5,1,1
3155,7,B,3,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,93,92,1,1
3156,8,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,73.5,77,1,1
3157,7,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,82,81,1,1
3158,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,87,91,1,1
3159,7,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,86.5,73.5,1,1
3160,6,H,2,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,85.5,90.5,1,1
3161,7,H,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,81.5,78,1,1
3162,8,H,2,0,1,0,0,0,1,0,0,0,0,1,5,0,0,0,0,1,76.5,70,1,1
3163,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,75.5,83.5,1,1
3164,8,A,4,0,0,0,1,1,0,1,0,0,0,1,5,0,0,0,0,1,74,74,1,1
3165,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,76.5,76.5,1,1
3166,8,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,79.5,88.5,1,1
3167,7,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,96.5,92.5,1,1
3168,8,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74,88,1,1
3169,7,H,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,90,80.5,1,1
3170,6,W,1,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,87,81.5,1,1
3171,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,92,84,1,1
3172,7,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,91,86,1,1
3173,7,B,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,90,87,1,1
3174,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,82,78.5,1,1
3175,6,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,78.5,90.5,1,1
3176,6,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,93.5,96.5,1,1
3177,6,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,85.5,90.5,1,1
3178,8,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,91.5,94,1,1
3179,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,75.5,87.5,1,1
3180,8,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,80.5,78.5,1,1
3181,6,W,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,88,70,1,1
3182,6,B,3,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,88.5,83.5,1,1
3183,6,H,2,0,1,0,0,1,1,1,0,0,0,0,5,0,0,0,0,1,74,80.5,1,1
3184,8,H,2,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,75,80.5,1,1
3185,6,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,93,95.5,1,1
3186,8,H,2,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,75.5,79.5,1,1
3187,7,H,2,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,83,80.5,1,1
3188,8,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,83.5,86,1,1
3189,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,83.5,95,1,1
3190,6,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,77.5,84.5,1,1
3191,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,78,77,1,1
3192,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,89.5,82.5,1,1
3193,6,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,85,81.5,1,1
3194,7,W,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,77,83.5,1,1
3195,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,85.5,91.5,1,1
3196,8,W,1,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,84,89.5,1,1
3197,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,74.5,73.5,1,1
3198,8,W,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,60.5,78,0,1
3199,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,86.5,94,1,1
3200,6,W,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,70.5,84.5,1,1
3201,8,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,75,80,1,1
3202,8,H,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,92.5,88.5,1,1
3203,7,W,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,93.5,81.5,1,1
3204,6,H,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,73,78.5,1,1
3205,6,W,1,1,0,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,87,87.5,1,1
3206,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,91,77,1,1
3207,7,W,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,91.5,93.5,1,1
3208,7,H,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,94,90.5,1,1
3209,8,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,76.5,70.5,1,1
3210,8,W,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,83.5,77.5,1,1
3211,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,80,82,1,1
3212,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,91.5,90,1,1
3213,6,W,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,94,89.5,1,1
3214,6,W,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,92.5,89,1,1
3215,7,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,90.5,87.5,1,1
3216,8,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,89.5,89.5,1,1
3217,8,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,91.5,95.5,1,1
3218,8,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,93,92,1,1
3219,7,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,79.5,84.5,1,1
3220,8,B,3,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,85.5,90,1,1
3221,8,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,94,93.5,1,1
3222,8,W,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,91,92.5,1,1
3223,8,W,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,79,85,1,1
3224,6,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,83,90,1,1
3225,8,W,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,96.5,95,1,1
3226,8,A,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,93,88.5,1,1
3227,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,94.5,93.5,1,1
3228,6,H,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,80.5,90,1,1
3229,7,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,72.5,77,1,1
3230,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,90,88,1,1
3231,8,T,5,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,77,79.5,1,1
3232,6,W,1,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,91,85.5,1,1
3233,6,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,92.5,93,1,1
3234,6,H,2,0,1,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,93,92.5,1,1
3235,8,W,1,1,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,80.5,81.5,1,1
3236,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,90.5,88,1,1
3237,6,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,81.5,83,1,1
3238,7,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,82,81,1,1
3239,6,W,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,83.5,88,1,1
3240,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,91,88,1,1
3241,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,81,86,1,1
3242,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,93.5,89.5,1,1
3243,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,92.5,89,1,1
3244,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,85,88.5,1,1
3245,8,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,99,92.5,1,1
3246,7,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,98.5,92.5,1,1
3247,8,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,85,83.5,1,1
3248,6,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,92,94,1,1
3249,8,W,1,1,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,95,93.5,1,1
3250,6,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,84.5,85,1,1
3251,6,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,91,91.5,1,1
3252,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,84,86.5,1,1
3253,6,A,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,91,92.5,1,1
3254,6,T,5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,87,85.5,1,1
3255,8,H,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,87,85,1,1
3256,6,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,86,89,1,1
3257,8,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,87.5,83.5,1,1
3258,6,H,2,0,1,0,0,1,0,1,0,0,0,1,3,0,0,1,0,0,79.5,84,1,1
3259,8,W,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,89,84.5,1,1
3260,6,H,2,0,1,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,80.5,85,1,1
3261,6,W,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,86,87.5,1,1
3262,8,A,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,97,96,1,1
3263,7,B,3,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,79,82.5,1,1
3264,7,A,4,0,0,0,1,0,0,0,1,0,0,1,2,0,1,0,0,0,96,95,1,1
3265,8,W,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,72.5,78.5,1,1
3266,7,H,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,92.5,82.5,1,1
3267,6,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,81.5,79,1,1
3268,7,W,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,92,87,1,1
3269,7,H,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,89,89.5,1,1
3270,8,H,2,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,77,82.5,1,1
3271,6,H,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,91.5,89,1,1
3272,6,W,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,88,95,1,1
3273,7,W,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,76.5,84,1,1
3274,7,W,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,90.5,82,1,1
3275,8,W,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,94.5,96.5,1,1
3276,8,W,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,92.5,90,1,1
3277,7,W,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,90.5,82.5,1,1
